"","mass","length","pcsa","lsr_mass","lsr_length","lsr_pcsa"
"346",-0.00307926812100732,-0.0213017174414563,-0.00655001394631755,-0.0176632742599515,-0.0261733523993636,0.00326718430681263
"347",0.000766390686917226,0.03282917077426,0.000854760117519214,-0.0271864318030146,0.0244474409644313,-0.05037325552161
"348",0.00177396039270042,0.0139422012226488,0.00371344422864938,0.234794034989828,0.0283839338193209,0.207486341374533
"349",-0.000317612597431747,-0.0283926498620665,8.18799905025146e-05,0.0149513336532521,-0.0943378700590148,0.110138965424298
"350",-0.000604705018882284,0.0232128700796748,-0.0024538335740467,-0.148355037321478,0.0468171282634025,-0.197417715372239
"351",0.000472906246952746,0.0203529554875039,-0.00110812888822027,-0.0154620229164302,0.0481951753457115,-0.0627765108359684
"352",-0.000863909755437303,-0.0498065649280235,0.00347052208770188,0.0136875218163963,-0.102743485756284,0.113662153289684
"353",0.00105704689242827,0.00870643429703546,0.00146295772753896,0.024005133274483,-0.0570605768140389,0.0820936345100198
"354",-0.00802411024081429,-0.0122990536205991,-0.0109843621276757,-0.0202452134584683,0.0499571682239829,-0.0699573146281495
"355",0.0127202885754289,0.0122078342658131,0.0151669433589814,-0.108321405639685,0.0432023036674973,-0.150385045646882
"356",-0.0201627322678557,-0.0292917178732497,-0.0246775449677338,0.0319537509814665,-0.025125211347936,0.060325372815491
"357",0.00660894956088107,0.0246701263369743,0.00500491419458172,-0.0369986488012344,-0.0549719340540862,0.0205114181163506
"358",-0.0161045552318354,-0.103434868935473,-0.0185908051190264,-0.0121403887237654,-0.0636611360885444,0.0515712900633593
"359",-0.00170637937953757,0.0095843997115507,-0.0051908697487163,0.0473789165674912,0.102983669128613,-0.0606615064909377
"360",-0.00260254790509958,-0.00258059236426528,0.000254914896196786,-0.074011164139152,0.0572013003332952,-0.12736294990306
"361",0.0364214377732533,0.0598846205133097,0.0559272284019874,0.00433830638971364,-0.140296950805748,0.145703819079332
"362",0.0527369172601789,0.0459812209228666,0.0649940281222339,-0.0952490740726629,0.0185951230668838,-0.114081569826305
"363",0.0854701174768301,0.0942092328288795,0.0995607762020568,-0.068911296808662,0.0154413717557455,-0.088758192222143
"364",0.00302769986977262,-0.0195179252664802,0.00278191302306716,0.135196607274812,-0.00877567636682253,0.144997539891458
"365",-0.02001564274356,-0.094461276775164,-0.0196899408649909,0.140847811293853,-0.00937652032910586,0.153787172557806
"366",-0.00483348267532597,-0.0516799036562103,-0.0085168846403703,0.197299343566311,0.00167507499618267,0.188426645654519
"367",0.0483580497391328,0.193418237169609,0.0550001631715122,0.0919769726769578,0.0817091322485455,0.00589415681293521
"368",-0.00209237826457343,-0.052299074343972,-0.000227987813969792,-0.0441307188101581,5.03080739440415e-05,-0.0328420280995833
"369",0.00677636265178762,0.0446659194977228,0.0105162335975841,-0.0404327008773199,-0.0143618462293547,-0.0137852684877941
"370",-0.00718915990978529,-0.0564099508628405,-0.00730797264434908,0.180752994144918,0.0529931184996737,0.179787968481502
"371",0.00572844870304991,0.0225524757276749,0.00851739661031395,0.1354737819425,-0.0466248839942326,0.180323735203048
"372",-0.00955102964296491,-0.0286782927949432,-0.0163727765846505,-0.152203819682993,0.0669932622237909,-0.21761676920748
"373",0.00780369298395064,-0.00983018284914938,0.0211200660217651,0.0100997927098307,-0.104916751052753,0.120392664980903
"374",0.00517738444082817,0.101279118902306,-0.0125273748387638,-0.34595441481939,0.18709030799749,-0.529513691253912
"375",0.0149611674258382,0.106523061615511,0.0186437486033331,-0.0602506254819625,-0.0385349236337048,-0.0244697838470032
"376",-0.00491256775255105,0.00288689596324767,-0.012032660719125,0.0872123148909483,0.0699949328224872,0.0188723212193337
"377",0.00166967301914278,0.058671262722628,0.00122466571972778,-0.0937890935612467,0.0279076878253015,-0.120089209830764
"378",-0.00256833327200559,-0.0766512561272511,0.00343666288161211,-0.0900380809537289,-0.121894746625538,0.02788173839217
"379",0.0669715983755762,0.0955817404191865,0.0409776254612727,0.0697183644361567,0.0183364854986264,0.0523053515252393
"380",0.0160389327692697,0.0300260913558305,0.0193270115040003,-0.0250916834982422,-0.0667890640780497,0.0391646924140529
"381",-0.649789356469541,-0.18955355085976,-0.280420522950258,0.0557775180604817,0.0147044683332946,0.0423546918023696
"382",-0.00187950702624436,-0.0119813566069344,-0.000318021487719015,-0.0151258788961018,0.0236676693353,-0.0348062353140881
"383",0.0104592734848894,0.0817878854454705,0.0105168010164601,-0.00424264400805918,0.0287336452740289,-0.0328348445798491
"384",0.00166811409600619,0.0229576309452314,0.00329702353378839,-0.0140357614636195,0.00576801189948769,-0.0181437509814259
"385",-0.000500904491063416,-0.0137513200078103,-0.000992841878873356,0.0262082385050311,0.00710816112106148,0.0168624106851697
