"","DM","ePT","iPT","SM","T","ZM"
"Mus pahari PAH 54_9",0.0855130228768184,0.00916159065022533,0.031633167235877,0.0598143994370409,0.0459135892303036,0.027194160182596
"Niviventer fulvescens 7198",0.424278178337393,0.0817114841776853,0.138982479784367,0.24887450048055,0.192811886653891,0.128082667036441
"Niviventer fulvescens 7200",0.347394455297525,0.028934836337332,0.0390264888451847,0.130658162813358,0.138929709773521,0.0983648034650172
"Niviventer fulvescens 7240",0.445039372803052,0.139282532998623,0.224898921832884,0.213958094443865,0.190578182660934,0.124668468116273
"Niviventer fulvescens 7245",0.400166668266712,0.0886508011756898,0.162691349234603,0.214870569089152,0.244001504291849,0.152589442984991
"Niviventer fulvescens 7246",0.344773174141509,0.0467572473733429,0.124714122355632,0.222406882393196,0.28305486151106,0.216432665096148
"Paucidentomys vermidax hh766",0.0945143256464011,0.0271698113207547,0.0243981782693559,0.0324141267537494,0.0717724695603681,0.0189178396725567
"Pogonomys sp. CBUN MW-1200-027",0.277702220544794,0.0526273180138023,0.107493993919481,0.137390467402989,0.269357151092462,0.101883011040147
"Protoxerus stangeri RMCA 1980.036.M.0054",2.39385507394483,0.230146302442855,0.828755376733668,1.1371519526249,1.48157713391704,0.664518551686782
"Rattus andamanensis 7216",0.737741573114102,0.1955886260962,0.378324425268852,0.395852381348184,0.626159985363482,0.278091453830165
"Rattus exulans 7288",0.151614379123841,0.019547849736529,0.041708043694141,0.0584973287346994,0.079973631669323,0.0354657283201448
"Rattus exulans 7298",0.133102595556594,0.0277257669595276,0.0466060287153274,0.0566037735849057,0.0765893907109166,0.0417104919050095
"Rattus exulans 7306",0.105244038424482,0.0168463611859838,0.0336004135435513,0.0515794537388423,0.0653506193524471,0.0308367002713629
"Rattus fuscipes MV C17053",0.276413411677946,0.0563675382738277,0.12371953343513,0.158858080973938,0.203329817340272,0.122276161573387
"Rattus tanezumi 7206",0.349262489764413,0.0379270780214176,0.108978529603123,0.181459376203311,0.1554250824562,0.0847621420259314
"Rattus tanezumi 7208",0.192167379227362,0.0371781764104471,0.0698163255092338,0.0903583174658127,0.121217998685021,0.0679521989393997
"Rattus tanezumi 7217",0.268238993710692,0.0309346204475647,0.102941176470588,0.169056603773585,0.16178654096224,0.0741457435042594
"Rattus tanezumi 7257",0.388328099112243,0.0508250365522523,0.110329389190918,0.196277067240724,0.268566608238263,0.160889278923504
"Rattus tanezumi 7270",0.426800797069707,0.0305648621642274,0.0640797436810253,0.18640142743252,0.287083024807601,0.100888818412359
"Rattus tanezumi 7273",0.701014832162373,0.117487770789658,0.0632197990688557,0.249713156552779,0.468466402314864,0.178206757013861
"Rattus tanezumi 7284",0.424146132274052,0.0694027160197092,0.211022840119166,0.195810750234321,0.264564222112436,0.158325065080306
"Rattus tanezumi 7302",0.398070468653138,0.0723482916879143,0.220328667072429,0.220531922300355,0.281467727427085,0.150526575832136
"Rhynchomys isagorensis USNM 573913",0.103871311036968,0.0381086537735,0.0643491359565561,0.0287396636681459,0.0820962289989714,0.0334688517852117
"Rhynchomys soricoides FMNH 193836",0.0963643411777796,0.030615448447879,0.0917215590023302,0.0426575395906029,0.115195058374919,0.0285486299813731
"Sommeromys macrorhinos kcr2596",0.054179355590182,0.0322426610787899,0.0512953795032503,0.0282790953140124,0.0756326650194462,0.0160710525767338
"Sommeromys macrorhinos kcr2644",0.0643495531281033,0.0216426193118757,0.0492206726825267,0.0425678785089738,0.090060001445818,0.0257085681613984
"Soricomys leonardocoi FMNH 190966",0.0377643216819389,0.0120703257293708,0.0235792502571328,0.0203693456215193,0.0473509380857942,0.0121413058420583
"Soricomys leonardocoi FMNH 190967",0.0494221020143528,0.00628375433622322,0.0188650289428699,0.0237359467623742,0.0513349480989017,0.0186433876321529
"Spalacopus cyanus CBUN SC2ID1",0.500370279221049,0.0558451584330104,0.0781445294529723,0.385890762128108,0.26777551854891,0.312511061277964
"Stenocephalemys albipes CBUN ETH1426",0.226939962626818,0.0396647261038835,0.115703606200208,0.151501780903267,0.122554177774938,0.079578346646422
"Tateomys rhinogradoides hh780",0.083212916705718,0.0505498922630748,0.055287300332782,0.0298518482143177,0.0512656510147777,0.020373272231844
"Tateomys rhinogradoides hh821",0.0759071117561683,0.0451952610794208,0.0743396226415094,0.0288736420811892,0.0808045132052939,0.0102374041053286
"Thomomys talpoides FU23CB",0.285228093640193,0.0495610966549662,0.112908102157535,0.137554017994191,0.329983476385259,0.0859041679963253
