"","DM","ePT","iPT","SM","T","ZM"
"Leptomys sp. CBUN FR 2200-033",0.505724386667299,-0.874527659996629,-0.355303666531806,0.395300569052926,0.666347581000175,-0.337541210191966
"Lophiomys imhausi NHM unreg",0.328411656183583,-1.13399938215111,-0.455027261753433,0.65954580183718,0.773953139291937,-0.172883953408159
"Lorentzimys nouhuysi CBUN MW-2700-131",0.960756001765182,-0.522702107808356,-0.502499400490837,0.057116387444586,0.262968441648735,-0.255639322559311
"Macruromys sp. CBUN FR 1200-029",0.806566998347867,-0.616913891006159,-0.737277573256034,0.402342739139453,0.40531450952861,-0.260032782753739
"Makalata didelphoides UM V36-40",1.00460550781447,-1.17144938801403,-0.744361815892705,0.60482190377122,-0.196271318806336,0.502655111127383
"Malacothrix typica NHM 1898.2.3.5",0.371577560933452,-0.680710656060419,-0.064524516636602,0.534311984452102,-0.383811928503714,0.223157555815179
"Massoutiera mzabi NHM 19.7.7.2880",0.385663235286662,-1.00550918428666,0.441265965495874,0.70963148352308,-0.950798752085353,0.419747252066398
"Mastacomys fuscus MV C9999",0.928750590206711,-1.07295555202156,-0.0902974284804801,0.498098117404222,-0.0295346246781504,-0.234061102430739
"Mastomys natalensis MNHN-ZM-MO 1993-168",0.906947355284828,-0.823443167566935,-0.818354098059464,0.249327889917288,0.649543642139308,-0.164021621715026
"Pseudohydromys ellermani CBUN FR 2200-043",1.01042748571883,-0.533769904846866,-0.69011597523756,0.00303120532238574,0.784470993028009,-0.574043803984805
"Melasmothrix naso AMNH 225097",0.584000828481643,-0.350676529642952,-0.20688863685124,0.0785587977991246,0.463684221670166,-0.568678681456743
"Mesocricetus auratus NHM 1992.42",0.699251936972193,-1.33325074089909,-0.521762333208594,0.503542944501998,0.994639597186265,-0.342421404552777
"Mesomys hispidus JAGUARS M1281",1.05926327841914,-1.07467679788681,-0.881485568855952,0.69125097672772,0.0221123362197839,0.183535775376122
"Microcavia australis NHM 1992.483",0.244750856250692,-1.13095549846037,0.261968721198191,1.02425560534285,-0.975222289421685,0.575202605090322
"Microtus sp. MB 2018-34-15",1.35240450610663,-1.2728806088874,-0.832568769449069,0.315051098325735,0.577415362793226,-0.139421588889123
"Monticolomys koopmani FMNH 161703",0.918407182924569,-0.900020533385648,-0.383804060984781,0.184986103226683,0.309343119575165,-0.128911811355991
"Mus crociduroides LSUMZ 39557",0.617222487001818,-0.528414740311154,0.0343706223855475,-0.184037324182828,0.524735174280198,-0.463876219173583
"Mus crociduroides LSUMZ 39556 (HH1430)",0.586463301043256,-0.490903879011117,-0.00193704905762565,-0.137839047296485,0.41633701734312,-0.37212034302115
"Muscardinus avellanarius NHM 1977.856",1.22927942457516,-1.12861051360951,-0.485725167830456,0.277101933367479,0.300856019375586,-0.192901695878256
