"","DM","PT","SM","T","ZM"
"158",0.0581736438352599,0.0200397019647267,0.0552346721534848,0.0466689038566258,0.0546552039061082
"159",0.00386802464618765,-0.00537972208819448,0.0049368342927387,0.0121139218171974,0.00222813527038066
"160",0.00378263762459524,0.0271376692671023,0.00523401141064206,0.042579590609438,-0.00126852212284583
"161",-0.0664521622247233,-0.0720607987139162,-0.0415671269372351,-0.0360780491485613,-0.0701881482256991
"162",-0.0158234339273007,0.012204348776045,-0.0370698389142697,-0.0269418329140663,0.00177862651747495
"163",-0.0263331731786408,-0.0236107793703064,0.0248513726724947,-0.00416256289935969,-0.0396398962847152
"164",0.00737656033648381,0.0197540844098129,0.0388831068654178,-0.00532659686004848,0.00462357803409181
"165",0.0502060883512203,0.0568923685502173,0.100631309003427,0.0340797593962035,0.0541440374653489
"166",0.00731128417807626,0.00485006395898324,0.0271682970415626,0.000810642126539509,0.0110364501841368
"167",0.039696428429452,0.034523463681413,0.0378157018125085,0.0420613632896512,0.0356846272905318
"168",-0.0217584226260667,-0.0113019986974094,0.0115076005242825,0.0446390623204442,0.0116808607104979
"169",0.0336931140902329,0.0344879891904909,0.0285684132826495,0.0603117261887229,0.0654887447328684
"170",0.0848271899919802,0.105476950500122,0.054776469335395,0.137833397808413,0.0652979054762648
"171",-0.00845143021391839,-0.0437886540860968,0.0446988524920226,0.0498696026740527,0.041231904361593
"172",-0.101417707786337,-0.017754812019966,-0.121033035747362,-0.143784646805639,-0.052448926099565
"173",-0.0500864725796696,-0.156284683569088,-0.151520056589443,0.114307748583178,0.169299367431174
"174",-0.163922064589207,-0.164683799186504,-0.0579889120681091,-0.12597033191249,-0.0863069214736171
"175",0.0155485633066731,0.00133593239620298,0.012307982628701,0.0221109631760542,0.0162564015487714
"176",0.0301362481493623,0.0179461473262339,0.0274901823008542,0.0210534642787125,0.035268747442819
"177",0.0197159012172573,0.0098733792728996,-0.0138089599782096,0.0103649071039309,0.0119199383017064
"178",0.0278460349029933,0.00313513051001471,-0.0118632151421279,0.0141040639736041,0.00265062753270833
"179",-0.00821690700833324,0.0240024310180328,-0.0542003562610896,-0.0425851738527707,-0.00477662082328851
"180",0.0179597247287865,-0.0128717131585667,0.00394431301010444,0.02682555239537,0.0414343659249036
"181",-0.00907644771377849,0.0168944841331555,-0.0249059749612126,-0.0026972322178412,-0.00953991437386882
"182",-0.0215246282938362,-0.0181955683659469,-0.0346701922421766,-0.0229672734705351,-0.031503596500001
"183",-0.0154330136322848,-0.0138699007558032,0.0304025617461047,-0.00290584341039635,-0.0268403394517473
