"","DM","ePT","iPT","SM","T","ZM"
"Tateomys rhinogradoides hh780",0.30181009165,0.4292415322,0.2832545135,0.4076736299,0.39429581,0.304514601133333
"Tateomys rhinogradoides hh821",0.28,0.43,0.25,0.33,0.323333333333333,0.266666666666667
"Thomomys talpoides FU23CB",0.7834213447,0.5310769231,0.4169361702,0.799,0.579080213166667,0.508485585433333
"Uranomys ruddi MNHN-ZM-MO 1996-2080",0.380701943266667,0.334,0.290952381,0.3940526316,0.336232679733333,0.249631764075
"Xerus erythropus leucoumbrinus NHM 1922.3.3.11",0.60309766585,0.3048055556,0.2681481481,0.7418484848,0.4766111111,0.524547619
"Paraxerus boehmi RMCA 1995.061.M.3257",0.3615151255,0.6571851852,0.2946623377,0.4595980392,0.482744084366667,0.4502860726
"Apodemus sylvaticus MB 2018-34-16",0.2895083135,0.3369354839,0.1864390244,0.3021320755,0.265724584733333,0.2469773088
"Holochilus brasiliensis MNHN-ZM-MO CG1994-5",0.6061836071,0.5505,0.4326226415,0.6180731707,0.721611329,0.55264366185
"Sigmodon hispidus MNHN-ZM-MO 2000-231",0.5988254139,0.5324666667,0.4401230769,0.8034285714,0.5671200056,0.51151681525
"Apomys banahao CBGP P0064",0.4335803909,0.4334375,0.2650888889,0.4213230769,0.297175060266667,0.320559018033333
"Apomys datae FMNH 188272",0.437230754233333,0.4480434783,0.3447954545,0.553,0.551666959066667,0.480250708775
"Chaetodipus formosus UWBM 37577",0.331628875275,0.262244898,0.1868541667,0.2802,0.217717859366667,0.2793776401
"Hystrix pumila CBUN CSB013",1.24730344975,0.8446756757,0.4885,1.5758355265,1.5423320895,1.124037842
"Castor fiber MB no number",2.37033870033333,1.810923077,1.869862745,2.487574468,2.09460930225,1.879474485
"Rhynchomys soricoides FMNH ""Rhy2""",0.5144582497,0.6280204082,0.4727142857,0.5446538462,0.599965573266667,0.440074342466667
"Gerbilliscus angolae CBUN ANG0104",0.3953356933,0.3566891892,0.342828125,0.4697857143,0.335012526333333,0.3350489894
"Tachyoryctes splendens RMCA 1980.055.M.0189",0.77224642075,0.721547619,0.6210350877,1.108030303,0.821480291233333,0.80826454605
"Microhydromys sp. CBUN MW1200-008",0.1599825089,0.15352,0.1343703704,0.1678428571,0.167139682533333,0.1214185997
"Calomyscus baluchi USNM 429373",0.380958192033333,0.3674473684,0.2477659574,0.4279240506,0.331348792933333,0.288766111575
"Platacanthomys lasiurus NHM 1915.2.12.1-2",0.4757059968,0.4096153846,0.3285,0.5718979592,0.4242593068,0.40836919505
"Atherurus africanus CBUN CSB012",1.00524966743333,0.6963255814,0.61215,1.2612509905,1.431018116,0.969294679
"Perognathus longimembris UWBM 37550",0.215429411766667,0.2247608696,0.137462963,0.21475,0.11864152015,0.155738265
"Praomys sp. MNHN-ZM-MO 1997-381",0.3842857441,0.4850769231,0.2730166667,0.4029789474,0.3954893818,0.3618749901
"Anisomys imitator CBUN FR2200_020",0.608674111133333,0.8276603774,0.4217096774,0.6366730769,0.5605127671,0.57615093985
"Millardia meltada MNHN-ZM-MO 2009-658",0.4321023961,0.4241071429,0.2871818182,0.4784712644,0.475432659566667,0.396730259725
"Baiyankamys shawmayeri CBUN MW3200_209",0.2567482072,0.3094,0.2043544304,0.334962963,0.3012091346,0.273937709
"Dinaromys bogdanovi MNHN-ZM-MO HERREL",0.550007062133333,0.6301176471,0.3948153846,0.6108139535,0.4923613289,0.44581232535
"Golunda ellioti NHM 1892.1.9.32",0.4914067581,0.4210238095,0.3472166667,0.5964655172,0.468320681133333,0.3968427768
"Eospalax fontanierii NHM 1909.1.1.286",0.6798944031,0.7166190476,0.3873953488,0.6663493976,0.5527915952,0.54228885245
"Crateromys heaneyi CBUN nonb",0.96156125135,0.537627907,0.6075365854,1.169242424,0.8769012059,0.95418833295
"Pattonomys semivillosus USNM 496485",0.843081818166667,0.5090833333,0.8046363636,1.0447286765,0.76303382355,0.71376090225
"Deomys ferrugineus MNHN-ZM-MO 709?",0.435783344733333,0.5775,0.4433461538,0.5396382979,0.4759258793,0.38906944445
"Abeomelomys sevia CBUN MW3200_139",0.4215984583,0.4415882353,0.239245283,0.4821785714,0.3523942786,0.38291602385
"Vandeleuria oleracea THAILAND no number",0.24831880245,0.2004761905,0.1714807692,0.28234,0.248898236733333,0.231534098825
"Chiropodomys major EBD BORN678",0.369402742466667,0.3611851852,0.2072318841,0.3496538462,0.3047757292,0.265080194933333
"Hybomys sp. MNHN-ZM-MO 1997-848",0.43759372165,0.439675,0.2925057471,0.4623421053,0.413786676866667,0.3669990991
"Calomyscus baluchi USNM 429369",0.400145950366667,0.3880588235,0.2679054054,0.4583230769,0.331674712633333,0.3118695435
"Spalax sp. CBUN 961",0.57791549745,0.55024,0.3592641509,0.7025,0.565881408875,0.63045701925
"Mallomys sp. CBUN MW3200_048",0.8313793103,0.6857222222,0.5203846154,0.5123396226,0.6321674484,0.731862962933333
"Lophuromys sikapusi MNHN-ZM-MO 2013-260",0.5130811082,0.5203235294,0.3308461538,0.6331111111,0.470189533266667,0.37281069715
"Phloeomys pallidus CBUN nonb2",1.01598119215,0.6416122449,0.5717090909,1.10469697,0.9540989017,0.812430643225
