"","DM","ePT","iPT","SM","T","ZM"
"Fukomys anselli Fans 864. Transp. 8543 right",-7.38063923897427e-05,-0.416826650675642,-0.320135155120225,0.415571639887115,0.122470731975881,0.198993240325262
"Fukomys anselli Fans Transp. 9746",0.0345965151083879,-0.0867134471693497,-0.534533341522957,0.256808321347975,0.177041970785546,0.152799981450399
"Fukomys damarensis FDA",-0.0333760223562173,-0.420587754875885,-0.071301299773689,0.23282769190396,0.21556457232673,0.0768728127751011
"Fukomys damarensis FDC",-0.0283188140128143,-0.213483249939936,-0.346504010569555,0.347920902846141,0.153117907317199,0.0872672643589657
"Fukomys damarensis FDD",0.0549020954292595,-0.253889026816272,-0.279619972637454,0.494058817551591,0.139334854622328,-0.154786768149453
"Fukomys darlingi Fdarl 813, Transp. 2345",0.167750346714228,-0.321816247365586,-0.211468769099787,0.268694599273131,0.0868489190374543,0.0099911514405601
"Fukomys darlingi Fdarl 824. Transp. 4396",0.151150522884011,-0.802004507649171,-0.505954185377742,0.218665497856999,0.399670314472253,0.53847235781365
"Fukomys darlingi Fdarl 837",-0.0587780955900225,-0.381361815231764,-0.10303497332409,0.324343362713949,0.223153510444438,-0.00432198901251024
"Fukomys darlingi Fdarl 845. Transp. 8446",0.2143612550388,-0.310403072863439,-0.58312037105222,0.399934749116824,0.108794699460399,0.170432740299636
"Fukomys mechowii Fmech 586 Transp. 0262",0.185204175510208,-0.280041151838153,-0.46945179467242,0.183896471056354,0.421762477280548,-0.0413701773365372
"Fukomys mechowii Fmech CB_828.",0.0711082575863903,-0.116442584976558,-0.190999567007973,0.166532754918467,0.00859219789763312,0.0612089415820407
"Fukomys mechowii Fmech Transp. 4372",0.185011876421611,-0.516165549264624,-0.316588079710606,0.665145754538524,-0.00171558703625343,-0.0156884149486513
"Fukomys micklemi Fmick 809. Transp. 7571",0.0588431752335618,-0.272369704856781,-0.478041726840306,0.374136847352445,0.256140724312546,0.0612906847985333
"Fukomys micklemi Fmick 828. Transp. 0774",0.170484976003028,-0.458751082551456,0.00932989564432274,0.187200406603006,0.0477749977457971,0.0439608065553011
"Fukomys micklemi Fmick 842. Transp. 7689 right",0.0688366997093223,-0.164909671337207,-0.359552718538576,0.367451261889159,0.0249063572516306,0.0632680710256708
"Fukomys micklemi Fmick 882. Transp. 6739 right",0.0358403003399721,-0.334300833210043,-0.330405988948502,0.500245818338383,-0.0568779940144261,0.185498697494616
"Georychus capensis GC 11",0.324163136744137,-0.173212042544754,-0.478380586045063,-0.00566624324516661,0.237993644414654,0.0951020906761919
"Georychus capensis GC14",0.104561411307119,-0.215542840649156,-0.0390508799173203,0.232061213291434,0.00545885036212017,-0.087487754394197
"Georychus capensis GC18",0.00756294035382743,-0.470363577434206,0.00717606839062537,0.17647614979017,0.222875397052429,0.0562730218471541
"Georychus capensis GC5",0.358639048697407,-0.0328933109564168,-0.9364802176009,0.411808161893798,0.0933245403357226,0.105601777630389
"Georychus capensis GC8",0.0742040233932909,-0.232884493250257,-0.436984127552322,0.0522095507543839,0.385455741065181,0.157999305589722
"Heliophobius argentioneocerus Harg M5X205",0.337442733968677,-0.759407028097251,-0.25807833416818,0.709758891218597,0.11636297512108,-0.146079238042923
"Heterocephalus glaber Hglab 545.",-0.0401772188168605,-0.189942414750157,-0.127671719498435,0.0968539170145942,0.2355037089057,0.0254337271451582
"Heterocephalus glaber Hglab 584. Transp. 8446",-0.0215485010866776,-0.0128461515380192,0.0911563220420505,-0.140159129334066,0.107789796597288,-0.0243923366805765
"Heterocephalus glaber Hglab Transp. 8531",0.421720695544434,-0.057049763890053,-0.657739833733511,0.260694279506575,-0.0286277232551692,0.0610023458277242
"Heteromys desmarestianus NHM 2003.221",0.184694122070117,-0.116127010048148,-0.232020755913117,0.298428546602394,0.0225448657859297,-0.157519768497178
"Hydromys chrysogaster obi YS 342",0.0821756447509925,-0.358433266964082,0.0843774805029338,0.15102155466813,0.0363201855491545,0.00453840149287152
